Year,State,Company,Orchard,Region,Region Wt,Block,Area ha,TotalOrchard Area,Orchard wt,Orchard_Scale,RegionTotal Ha,Row,Tree,Tree#,Variety,Year.1,Days over 40C_x,Days over 35C_x,Total Amount of rain ml since 1 Jan_x,No of rain days since 1 Jan_x,Days since last rain <5days from assess_x,Amt rain in last event<5days from assess_x,Days since last rain >5days from assess_x,Amt rain in last event>5days from assess_x,Total rain Jan mm_x,No rain days Jan_x,Total rain Feb mm_x,No rain days Feb_x,Rain 1st week Jan_x,Rain 2nd week  Jan_x,Rain 3rd week  Jan_x,Rain 4th week  Jan_x,Rain within 7 days of assessment_x,Rain within 10 days of assessment_x,HR assessed,Root stock,Row spacing,Tree spacing,Irrigation,Crop prior,Bacterial spot,blossom blight fungicide,shot hole fungicide,Rust fungicide,anthracnose fungicide,hull rot fungicide,biologicals,alternatives,"deficit irrigation (No, RDI, SDI)",Split date NP,HullRot_WTD,HullRotJOhull,HR comboF_x,Hull split,LLDB dead branches,LLDBYellowing,LLDB combo,Gumtrunk,Gumscaffold,Gumtree crotch,Trunkcankers,Twig canker,Foamy canker,TD combo,Wilting - whole tree decline,Wilting - one scaffold,Wiltcombo,Anthracnose - nut,Anthracnose - leaf,Anthracnose combo,Bacterial spot - nut,Bacterial spot - leaf,Bacterial spot combo,Scab - nut,Scab - leaf,Scab combo,Rust,Shot Hole - nut,Shot Hole - leaf,Shotholecombo,Alternaria leaf spot,Unknown leaf spot/ symptom,Unknown fruit spot/ symptom,Unknown fruit gum,Days over 40C_y,Days over 35C_y,Total Amount of rain ml since 1 Jan_y,No of rain days since 1 Jan_y,Days since last rain <5days from assess_y,Amt rain in last event<5days from assess_y,Days since last rain >5days from assess_y,Amt rain in last event>5days from assess_y,Total rain Jan mm_y,No rain days Jan_y,Total rain Feb mm_y,No rain days Feb_y,Rain 1st week Jan_y,Rain 2nd week  Jan_y,Rain 3rd week  Jan_y,Rain 4th week  Jan_y,Rain within 7 days of assessment_y,Rain within 10 days of assessment_y,Total_Trees_Assessed,HR comboF_y,HR Incidence
2019.2,Vic,Select,Mullroo,Sunraysia,0.564520196,3,16.0,163.0,0.027787249,0.277872486,22390,69.0,29.0,19.0,Np,2006,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,31.1.20,GF677,7.5,5.0,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,0,0,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,43,18,0.4186046511627907
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,F10,6.0,1133.0,0.193146949,1.931469485,22390,147.0,15.0,1.0,Np,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,27/1/2020,1,0,1,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,30,13,0.43333333333333335
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,F10,6.0,1133.0,0.193146949,1.931469485,22390,157.0,8.0,2.0,Np,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,27/1/2020,1,0,1,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,30,13,0.43333333333333335
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,F10,6.0,1133.0,0.193146949,1.931469485,22390,159.0,1.0,3.0,Np,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,27/1/2020,1,0,1,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,30,13,0.43333333333333335
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,F10,6.0,1133.0,0.193146949,1.931469485,22390,168.0,5.0,4.0,Carmel,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,27/1/2020,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,19,0,0.0
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,F10,6.0,1133.0,0.193146949,1.931469485,22390,174.0,9.0,5.0,Monterey,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,27/1/2020,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,13,0,0.0
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,F10,6.0,1133.0,0.193146949,1.931469485,22390,183.0,11.0,6.0,Np,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,27/1/2020,1,0,1,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,30,13,0.43333333333333335
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,F10,6.0,1133.0,0.193146949,1.931469485,22390,189.0,12.0,7.0,Np,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,27/1/2020,1,0,1,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,30,13,0.43333333333333335
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,E10,8.0,1133.0,0.193146949,1.931469485,22390,212.0,72.0,1.0,Carmel,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Bright's Hybrid,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,27/1/2020,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,19,0,0.0
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,E10,8.0,1133.0,0.193146949,1.931469485,22390,216.0,4.0,2.0,Carmel,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Bright's Hybrid,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,27/1/2020,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,19,0,0.0
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,E10,8.0,1133.0,0.193146949,1.931469485,22390,218.0,19.0,3.0,Carmel,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Bright's Hybrid,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,27/1/2020,0,0,0,Not split,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,19,0,0.0
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,E10,8.0,1133.0,0.193146949,1.931469485,22390,221.0,61.0,4.0,Np,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Bright's Hybrid,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,27/1/2020,1,0,1,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,30,13,0.43333333333333335
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,E10,8.0,1133.0,0.193146949,1.931469485,22390,224.0,34.0,5.0,Carmel,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Bright's Hybrid,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,27/1/2020,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,19,0,0.0
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,E10,8.0,1133.0,0.193146949,1.931469485,22390,225.0,75.0,6.0,Np,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Bright's Hybrid,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,27/1/2020,0,0,0,Split,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,30,13,0.43333333333333335
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,E10,8.0,1133.0,0.193146949,1.931469485,22390,228.0,53.0,7.0,Carmel,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Bright's Hybrid,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,27/1/2020,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,19,0,0.0
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,E10,8.0,1133.0,0.193146949,1.931469485,22390,217.0,2.0,8.0,Np,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Bright's Hybrid,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,27/1/2020,0,0,0,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,30,13,0.43333333333333335
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,C2,16.0,1133.0,0.193146949,1.931469485,22390,164.0,20.0,1.0,Carmel,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,22/1/2020,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,19,0,0.0
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,C2,16.0,1133.0,0.193146949,1.931469485,22390,169.0,71.0,2.0,Np,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,22/1/2020,0,0,0,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,30,13,0.43333333333333335
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,C2,16.0,1133.0,0.193146949,1.931469485,22390,178.0,4.0,3.0,Monterey,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,22/1/2020,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,13,0,0.0
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,C2,16.0,1133.0,0.193146949,1.931469485,22390,180.0,32.0,4.0,Carmel,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,22/1/2020,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,19,0,0.0
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,C2,16.0,1133.0,0.193146949,1.931469485,22390,186.0,56.0,5.0,Monterey,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,22/1/2020,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,13,0,0.0
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,C2,16.0,1133.0,0.193146949,1.931469485,22390,189.0,21.0,6.0,Np,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,22/1/2020,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,30,13,0.43333333333333335
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,C2,16.0,1133.0,0.193146949,1.931469485,22390,191.0,12.0,7.0,Np,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,22/1/2020,0,0,0,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,30,13,0.43333333333333335
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,C2,16.0,1133.0,0.193146949,1.931469485,22390,197.0,36.0,8.0,Np,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,22/1/2020,0,0,0,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,30,13,0.43333333333333335
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,C2,16.0,1133.0,0.193146949,1.931469485,22390,200.0,43.0,9.0,Carmel,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,22/1/2020,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,19,0,0.0
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,C2,16.0,1133.0,0.193146949,1.931469485,22390,203.0,71.0,10.0,Np,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,22/1/2020,0,0,0,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,30,13,0.43333333333333335
2019.2,Vic,Almas,Meilman,Sunraysia,0.564520196,C2,16.0,1133.0,0.193146949,1.931469485,22390,206.0,19.0,11.0,Monterey,2017,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,7.2.20,Nemaguard,7.25,5.5,Drip,Potato,Copper,"Azoxystrobin/Tebuconazole, Propiconazole, Mancozeb, Sulphur","Mancozeb, Azoxystrobin/Tebuconazole, Copper","Mancozeb, Azoxystrobin/Tebuconazole, Sulphur","Azoxystrobin, Propiconazole",Nil,Nil,Nil,Nil,22/1/2020,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0,10.0,16.8,9.0,5.0,2.2,14.0,1.0,14.6,8.0,2.2,1.0,9.8,0.8,3.0,1.0,2.2,2.2,13,0,0.0
