Year,State,Company,Orchard,Region,Region Wt,Block,Area ha,TotalOrchard Area,Orchard wt,Orchard_Scale,RegionTotal Ha,Row,Tree,Tree#,Variety,Year,Days over 40C,Days over 35C,Total Amount of rain ml since 1 Jan ,No of rain days since 1 Jan ,Days since last rain <5days from assess,Amt rain in last event<5days from assess,Days since last rain >5days from assess,Amt rain in last event>5days from assess,Total rain Jan mm,No rain days Jan,Total rain Feb mm,No rain days Feb,Rain 1st week Jan,Rain 2nd week  Jan,Rain 3rd week  Jan,Rain 4th week  Jan,Rain within 7 days of assessment,Rain within 10 days of assessment,HR assessed,Root stock,Row spacing,Tree spacing,Irrigation,Crop prior,Bacterial spot,blossom blight fungicide,shot hole fungicide,Rust fungicide,anthracnose fungicide,hull rot fungicide,biologicals,alternatives,"deficit irrigation (No, RDI, SDI)",Split date NP,HullRot_WTD,HullRotJOhull,HR comboF,Hull split,LLDB dead branches,LLDBYellowing,LLDB combo,Gumtrunk,Gumscaffold,Gumtree crotch,Trunkcankers,Twig canker,Foamy canker,TD combo,Wilting - whole tree decline,Wilting - one scaffold,Wiltcombo,Anthracnose - nut,Anthracnose - leaf,Anthracnose combo,Bacterial spot - nut,Bacterial spot - leaf,Bacterial spot combo,Scab - nut,Scab - leaf,Scab combo,Rust,Shot Hole - nut,Shot Hole - leaf,Shotholecombo,Alternaria leaf spot,Unknown leaf spot/ symptom,Unknown fruit spot/ symptom,Unknown fruit gum
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,M120,10,1008,0.63,1.89,7885,54,14,2,NP,2007,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,M120,10,1008,0.63,1.89,7885,60,21,3,NP,2007,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,M120,10,1008,0.63,1.89,7885,68,5,5,NP,2007,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,L11,10,1008,0.63,1.89,7885,78,26,2,NP,2007,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,L11,10,1008,0.63,1.89,7885,86,21,4,NP,2007,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,L11,10,1008,0.63,1.89,7885,102,33,6,NP,2007,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,K104,10,1008,0.63,1.89,7885,51,35,1,NP,2007,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,K104,10,1008,0.63,1.89,7885,74,14,4,NP,2007,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,K104,10,1008,0.63,1.89,7885,78,32,5,NP,2007,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,E41,10,1008,0.63,1.89,7885,7,34,2,NP,2008,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,E41,10,1008,0.63,1.89,7885,19,41,4,NP,2008,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,E41,10,1008,0.63,1.89,7885,23,30,5,NP,2008,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,E41,10,1008,0.63,1.89,7885,33,20,7,NP,2008,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,D26,6,1008,0.63,1.89,7885,7,39,2,NP,2008,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,D26,6,1008,0.63,1.89,7885,19,6,4,NP,2008,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,D26,6,1008,0.63,1.89,7885,23,41,5,NP,2008,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,A13,10,1008,0.63,1.89,7885,121,9,2,NP,2008,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,A13,10,1008,0.63,1.89,7885,105,5,6,NP,2008,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,NSW,Select,Yilgah,Riverina,0.198804901,A13,10,1008,0.63,1.89,7885,97,36,7,NP,2008,6,16,79,6,2,34.0,21,28.0,40,4,39,2,0,0,40,0,39,39,11.2.20,Nemaguard,7,5,Drip,Cotton,Nil,"Azoxystrobin, Fluopyram/Trifloxystrobin","Mancozeb, Fluopyram/Trifloxystrobin, chlorothalonil, Captan, propiconazole","Mancozeb, Chlorothalonil","Captan, propiconazole",Azoxystrobin/Tebuconazole,Nil,Phosphonic acid,RDI,early mid Jan,1,0,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,Vic,Select,Wemen,Sunraysia,0.564520196,B8,10,403,0.068700989,0.687009887,22390,1,1,1,NP,1987,2,8,9.6,7,3,0.6,14,3.8,9,6,0.6,1,2.8,1,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,Vic,Select,Wemen,Sunraysia,0.564520196,B8,10,403,0.068700989,0.687009887,22390,7,27,4,NP,1987,2,8,9.6,7,3,0.6,14,3.8,9,6,0.6,1,2.8,1,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,Vic,Select,Wemen,Sunraysia,0.564520196,B8,10,403,0.068700989,0.687009887,22390,9,10,5,NP,1987,2,8,9.6,7,3,0.6,14,3.8,9,6,0.6,1,2.8,1,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,Vic,Select,Wemen,Sunraysia,0.564520196,B8,10,403,0.068700989,0.687009887,22390,13,7,6,NP,1987,2,8,9.6,7,3,0.6,14,3.8,9,6,0.6,1,2.8,1,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,Vic,Select,Wemen,Sunraysia,0.564520196,B8,10,403,0.068700989,0.687009887,22390,21,42,9,NP,1987,2,8,9.6,7,3,0.6,14,3.8,9,6,0.6,1,2.8,1,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,Vic,Select,Wemen,Sunraysia,0.564520196,B8,10,403,0.068700989,0.687009887,22390,25,14,11,NP,1987,2,8,9.6,7,3,0.6,14,3.8,9,6,0.6,1,2.8,1,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,Vic,Select,Wemen,Sunraysia,0.564520196,B8,10,403,0.068700989,0.687009887,22390,29,2,12,NP,1987,2,8,9.6,7,3,0.6,14,3.8,9,6,0.6,1,2.8,1,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019.20,Vic,Select,Wemen,Sunraysia,0.564520196,7,10,403,0.068700989,0.687009887,22390,7,14,2,NP,1987,2,8,9.6,7,3,0.6,14,3.8,9,6,0.6,1,2.8,1,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,Vic,Select,Wemen,Sunraysia,0.564520196,7,10,403,0.068700989,0.687009887,22390,15,5,4,np,1987,2,8,9.6,7,3,0.6,14,3.8,9,6,0.6,1,2.8,1,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,Vic,Select,Wemen,Sunraysia,0.564520196,7,10,403,0.068700989,0.687009887,22390,21,8,6,np,1987,2,8,9.6,7,3,0.6,14,3.8,9,6,0.6,1,2.8,1,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,Vic,Select,Wemen,Sunraysia,0.564520196,7,10,403,0.068700989,0.687009887,22390,29,32,9,NP,1987,2,8,9.6,7,3,0.6,14,3.8,9,6,0.6,1,2.8,1,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,Vic,Select,Wemen,Sunraysia,0.564520196,7,10,403,0.068700989,0.687009887,22390,33,11,11,np,1987,2,8,9.6,7,3,0.6,14,3.8,9,6,0.6,1,2.8,1,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,Vic,Select,Mullroo,Sunraysia,0.564520196,9,18,163,0.027787249,0.277872486,22390,80,15,15,NP,2013,1,10,6,4,7,2.4,7,2.4,6,4,0,0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,7.5,5,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,0,0,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,Vic,Select,Mullroo,Sunraysia,0.564520196,9,18,163,0.027787249,0.277872486,22390,82,57,16,NP,2013,1,10,6,4,7,2.4,7,2.4,6,4,0,0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,7.5,5,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,0,0,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,Vic,Select,Mullroo,Sunraysia,0.564520196,9,18,163,0.027787249,0.277872486,22390,90,20,18,NP,2013,1,10,6,4,7,2.4,7,2.4,6,4,0,0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,7.5,5,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,0,0,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2019.20,Vic,Select,Mullroo,Sunraysia,0.564520196,9,18,163,0.027787249,0.277872486,22390,98,29,20,NP,2013,1,10,6,4,7,2.4,7,2.4,6,4,0,0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,7.5,5,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,0,0,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,Vic,Select,Mullroo,Sunraysia,0.564520196,9,18,163,0.027787249,0.277872486,22390,102,35,22,NP,2013,1,10,6,4,7,2.4,7,2.4,6,4,0,0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,7.5,5,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,0,0,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.20,Vic,Select,Mullroo,Sunraysia,0.564520196,9,18,163,0.027787249,0.277872486,22390,118,6,24,NP,2013,1,10,6,4,7,2.4,7,2.4,6,4,0,0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,7.5,5,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,1,0,1,Split,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.20,Vic,Select,Mullroo,Sunraysia,0.564520196,9,18,163,0.027787249,0.277872486,22390,122,17,25,NP,2013,1,10,6,4,7,2.4,7,2.4,6,4,0,0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,7.5,5,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,0,0,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019.20,Vic,Select,Mullroo,Sunraysia,0.564520196,9,18,163,0.027787249,0.277872486,22390,142,44,27,NP,2013,1,10,6,4,7,2.4,7,2.4,6,4,0,0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,7.5,5,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,0,0,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2019.20,Vic,Select,Mullroo,Sunraysia,0.564520196,8,16,163,0.027787249,0.277872486,22390,4,52,2,NP,2013,1,10,6,4,7,2.4,7,2.4,6,4,0,0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,7.5,5,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,0,0,Split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
