Year,State,Company,Orchard,Region,Region Wt,Block,Area ha,TotalOrchard Area,Orchard wt,Orchard_Scale,RegionTotal Ha,Row,Tree,Tree#,Variety,Days over 40C,Days over 35C,Total Amount of rain ml since 1 Jan ,No of rain days since 1 Jan ,Days since last rain <5days from assess,Amt rain in last event<5days from assess,Days since last rain >5days from assess,Amt rain in last event>5days from assess,Total rain Jan mm,No rain days Jan,Total rain Feb mm,No rain days Feb,Rain 1st week Jan,Rain 2nd week  Jan,Rain 3rd week  Jan,Rain 4th week  Jan,Rain within 7 days of assessment,Rain within 10 days of assessment,HR assessed,Root stock,Row spacing,Tree spacing,Irrigation,Crop prior,Bacterial spot,blossom blight fungicide,shot hole fungicide,Rust fungicide,anthracnose fungicide,hull rot fungicide,biologicals,alternatives,"deficit irrigation (No, RDI, SDI)",Split date NP,HullRot_WTD,HullRotJOhull,HR comboF,Hull split,LLDB dead branches,LLDBYellowing,LLDB combo,Gumtrunk,Gumscaffold,Gumtree crotch,Trunkcankers,Twig canker,Foamy canker,TD combo,Wilting - whole tree decline,Wilting - one scaffold,Wiltcombo,Anthracnose - nut,Anthracnose - leaf,Anthracnose combo,Bacterial spot - nut,Bacterial spot - leaf,Bacterial spot combo,Scab - nut,Scab - leaf,Scab combo,Rust,Shot Hole - nut,Shot Hole - leaf,Shotholecombo,Alternaria leaf spot,Unknown leaf spot/ symptom,Unknown fruit spot/ symptom,Unknown fruit gum
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,Block2.28,10,1968,0.33549267,3.354926696,22390,199,68,5,NP,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,Block2.28,10,1968,0.33549267,3.354926696,22390,201,47,6,NP,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,Block2.28,10,1968,0.33549267,3.354926696,22390,204,27,7,Carmel,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,Block2.28,10,1968,0.33549267,3.354926696,22390,208,74,8,Carmel,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,Block2.28,10,1968,0.33549267,3.354926696,22390,211,95,9,NP,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,Block2.28,10,1968,0.33549267,3.354926696,22390,217,30,10,NP,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,Block2.28,10,1968,0.33549267,3.354926696,22390,220,16,11,Carmel,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,"Block1,9",10,1968,0.33549267,3.354926696,22390,486,5,1,NP,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,"Block1,9",10,1968,0.33549267,3.354926696,22390,491,19,2,Carmel,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,"Block1,9",10,1968,0.33549267,3.354926696,22390,496,32,3,NP,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,"Block1,9",10,1968,0.33549267,3.354926696,22390,499,51,4,Carmel,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,"Block1,9",10,1968,0.33549267,3.354926696,22390,506,46,5,NP,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,"Block1,9",10,1968,0.33549267,3.354926696,22390,511,75,6,Price,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,"Block1,9",10,1968,0.33549267,3.354926696,22390,514,60,7,NP,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Split,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,"Block1,9",10,1968,0.33549267,3.354926696,22390,519,41,8,Carmel,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,"Block1,9",10,1968,0.33549267,3.354926696,22390,520,25,9,NP,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,"Block1,9",10,1968,0.33549267,3.354926696,22390,521,12,10,Carmel,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,17.18,10,1968,0.33549267,3.354926696,22390,525,10,1,Carmel,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,17.18,10,1968,0.33549267,3.354926696,22390,528,30,2,NP,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,17.18,10,1968,0.33549267,3.354926696,22390,533,42,3,Carmel,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,17.18,10,1968,0.33549267,3.354926696,22390,541,7,4,Price,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,17.18,10,1968,0.33549267,3.354926696,22390,544,25,5,NP,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,17.18,10,1968,0.33549267,3.354926696,22390,546,35,6,NP,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,17.18,10,1968,0.33549267,3.354926696,22390,553,50,7,Price,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,17.18,10,1968,0.33549267,3.354926696,22390,558,59,8,NP,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,17.18,10,1968,0.33549267,3.354926696,22390,565,15,9,Price,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Select,Lake Powell,Sunraysia,0.564520196,17.18,10,1968,0.33549267,3.354926696,22390,572,9,12,NP,4,11,6.8,8,4,2.2,12,1.6,4.6,6,2.2,2,0.8,0.2,2,1.6,2.2,2.2,6.2.20,Nemaguard,7.5,5,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,0,1,Split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Bennett,Bennett,Sunraysia,0.564520196,O,1.3,20,0.003409478,0.034094783,22390,2,16,1,Carmel,3,11,4,4,6,1.4,6,1.4,4,4,0,0,0.8,0,0.6,2.6,1.4,2.6,21.1.20,Bright's Hybrid,6.71,6.4,Drip,Grapevines,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,"Mancozeb, PYRACLOSTROBIN/FLUXAPYROXAD",Propiconazole,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,Nil,Nil,RDI,1st week Jan,0,0,0,Not split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Bennett,Bennett,Sunraysia,0.564520196,O,1.3,20,0.003409478,0.034094783,22390,3,6,2,NP,3,11,4,4,6,1.4,6,1.4,4,4,0,0,0.8,0,0.6,2.6,1.4,2.6,21.1.20,Bright's Hybrid,6.71,6.4,Drip,Grapevines,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,"Mancozeb, PYRACLOSTROBIN/FLUXAPYROXAD",Propiconazole,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,Nil,Nil,RDI,1st week Jan,1,0,1,Split,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Bennett,Bennett,Sunraysia,0.564520196,O,1.3,20,0.003409478,0.034094783,22390,7,13,3,NP,3,11,4,4,6,1.4,6,1.4,4,4,0,0,0.8,0,0.6,2.6,1.4,2.6,21.1.20,Bright's Hybrid,6.71,6.4,Drip,Grapevines,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,"Mancozeb, PYRACLOSTROBIN/FLUXAPYROXAD",Propiconazole,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,Nil,Nil,RDI,1st week Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Bennett,Bennett,Sunraysia,0.564520196,O,1.3,20,0.003409478,0.034094783,22390,9,21,4,NP,3,11,4,4,6,1.4,6,1.4,4,4,0,0,0.8,0,0.6,2.6,1.4,2.6,21.1.20,Bright's Hybrid,6.71,6.4,Drip,Grapevines,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,"Mancozeb, PYRACLOSTROBIN/FLUXAPYROXAD",Propiconazole,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,Nil,Nil,RDI,1st week Jan,1,0,1,Split,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Bennett,Bennett,Sunraysia,0.564520196,O,1.3,20,0.003409478,0.034094783,22390,14,17,5,Carmel,3,11,4,4,6,1.4,6,1.4,4,4,0,0,0.8,0,0.6,2.6,1.4,2.6,21.1.20,Bright's Hybrid,6.71,6.4,Drip,Grapevines,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,"Mancozeb, PYRACLOSTROBIN/FLUXAPYROXAD",Propiconazole,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,Nil,Nil,RDI,1st week Jan,0,0,0,Not split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Bennett,Bennett,Sunraysia,0.564520196,J,2.6,20,0.003409478,0.034094783,22390,1,13,1,NP,3,11,4,4,6,1.4,6,1.4,4,4,0,0,0.8,0,0.6,2.6,1.4,2.6,31.1.20,Nemaguard,6.71,6.71,Drip,Grapevines,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,"Mancozeb, PYRACLOSTROBIN/FLUXAPYROXAD",Propiconazole,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,Nil,Nil,RDI,1st week Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.2,Vic,Bennett,Bennett,Sunraysia,0.564520196,J,2.6,20,0.003409478,0.034094783,22390,3,14,2,NP,3,11,4,4,6,1.4,6,1.4,4,4,0,0,0.8,0,0.6,2.6,1.4,2.6,31.1.20,Nemaguard,6.71,6.71,Drip,Grapevines,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,"Mancozeb, PYRACLOSTROBIN/FLUXAPYROXAD",Propiconazole,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,Nil,Nil,RDI,1st week Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Bennett,Bennett,Sunraysia,0.564520196,J,2.6,20,0.003409478,0.034094783,22390,10,8,3,Carmel,3,11,4,4,6,1.4,6,1.4,4,4,0,0,0.8,0,0.6,2.6,1.4,2.6,31.1.20,Nemaguard,6.71,6.71,Drip,Grapevines,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,"Mancozeb, PYRACLOSTROBIN/FLUXAPYROXAD",Propiconazole,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,Nil,Nil,RDI,1st week Jan,0,0,0,Not split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Bennett,Bennett,Sunraysia,0.564520196,J,2.6,20,0.003409478,0.034094783,22390,13,1,4,NP,3,11,4,4,6,1.4,6,1.4,4,4,0,0,0.8,0,0.6,2.6,1.4,2.6,31.1.20,Nemaguard,6.71,6.71,Drip,Grapevines,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,"Mancozeb, PYRACLOSTROBIN/FLUXAPYROXAD",Propiconazole,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,Nil,Nil,RDI,1st week Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.2,Vic,Bennett,Bennett,Sunraysia,0.564520196,J,2.6,20,0.003409478,0.034094783,22390,23,17,5,NP,3,11,4,4,6,1.4,6,1.4,4,4,0,0,0.8,0,0.6,2.6,1.4,2.6,31.1.20,Nemaguard,6.71,6.71,Drip,Grapevines,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,"Mancozeb, PYRACLOSTROBIN/FLUXAPYROXAD",Propiconazole,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,Nil,Nil,RDI,1st week Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019.2,Vic,Bennett,Bennett,Sunraysia,0.564520196,J,2.6,20,0.003409478,0.034094783,22390,23,19,6,NP,3,11,4,4,6,1.4,6,1.4,4,4,0,0,0.8,0,0.6,2.6,1.4,2.6,31.1.20,Nemaguard,6.71,6.71,Drip,Grapevines,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,"Mancozeb, PYRACLOSTROBIN/FLUXAPYROXAD",Propiconazole,Nil,PYRACLOSTROBIN/FLUXAPYROXAD,Nil,Nil,RDI,1st week Jan,1,0,1,Split,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
