Year,State,Company,Orchard,Region,Variety,Days over 40C_x,Days over 35C_x,Total Amount of rain ml since 1 Jan_x,No of rain days since 1 Jan_x,Days since last rain <5days from assess_x,Amt rain in last event<5days from assess_x,Days since last rain >5days from assess_x,Amt rain in last event>5days from assess_x,Total rain Jan mm_x,No rain days Jan_x,Total rain Feb mm_x,No rain days Feb_x,Rain 1st week Jan_x,Rain 2nd week  Jan_x,Rain 3rd week  Jan_x,Rain 4th week  Jan_x,Rain within 7 days of assessment_x,Rain within 10 days of assessment_x,HR assessed,Root stock,Irrigation,Crop prior,Bacterial spot,blossom blight fungicide,shot hole fungicide,Rust fungicide,anthracnose fungicide,hull rot fungicide,biologicals,alternatives,"deficit irrigation (No, RDI, SDI)",Split date NP,HR comboF_x,Hull split,Days over 40C_y,Days over 35C_y,Total Amount of rain ml since 1 Jan_y,No of rain days since 1 Jan_y,Days since last rain <5days from assess_y,Amt rain in last event<5days from assess_y,Days since last rain >5days from assess_y,Amt rain in last event>5days from assess_y,Total rain Jan mm_y,No rain days Jan_y,Total rain Feb mm_y,No rain days Feb_y,Rain 1st week Jan_y,Rain 2nd week  Jan_y,Rain 3rd week  Jan_y,Rain 4th week  Jan_y,Rain within 7 days of assessment_y,Rain within 10 days of assessment_y,Total_Trees_Assessed,HR comboF_y,HR Incidence
2019.2,Vic,Select,Wemen,Sunraysia,Price,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,Not split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,4,0,0.0
2019.2,Vic,Select,Wemen,Sunraysia,Carmel,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,Not split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,6,0,0.0
2019.2,Vic,Select,Wemen,Sunraysia,Np,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,Split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,12,11,0.9166666666666666
2019.2,Vic,Select,Wemen,Sunraysia,Np,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,Split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,12,11,0.9166666666666666
2019.2,Vic,Select,Wemen,Sunraysia,Np,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,Split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,12,11,0.9166666666666666
2019.2,Vic,Select,Wemen,Sunraysia,Price,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,Not split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,4,0,0.0
2019.2,Vic,Select,Wemen,Sunraysia,Carmel,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,Not split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,6,0,0.0
2019.2,Vic,Select,Wemen,Sunraysia,Np,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,Split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,12,11,0.9166666666666666
2019.2,Vic,Select,Wemen,Sunraysia,Carmel,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,Not split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,6,0,0.0
2019.2,Vic,Select,Wemen,Sunraysia,Np,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,Split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,12,11,0.9166666666666666
2019.2,Vic,Select,Wemen,Sunraysia,Np,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,Split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,12,11,0.9166666666666666
2019.2,Vic,Select,Wemen,Sunraysia,Price,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,Split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,4,0,0.0
2019.2,Vic,Select,Wemen,Sunraysia,Np,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,Split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,12,11,0.9166666666666666
2019.2,Vic,Select,Wemen,Sunraysia,Carmel,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,Not split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,6,0,0.0
2019.2,Vic,Select,Wemen,Sunraysia,Np,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,Split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,12,11,0.9166666666666666
2019.2,Vic,Select,Wemen,Sunraysia,Carmel,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,Split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,6,0,0.0
2019.2,Vic,Select,Wemen,Sunraysia,Np,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,Split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,12,11,0.9166666666666666
2019.2,Vic,Select,Wemen,Sunraysia,Price,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,Split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,4,0,0.0
2019.2,Vic,Select,Wemen,Sunraysia,Carmel,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,Not split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,6,0,0.0
2019.2,Vic,Select,Wemen,Sunraysia,Np,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,1,Split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,12,11,0.9166666666666666
2019.2,Vic,Select,Wemen,Sunraysia,Np,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,5.2.20,Nemaguard,Drip,Broad acre,Nil,Fluopyram/Trifloxystrobin,"Mancozeb, Fluopyram/Trifloxystrobin, Chlorothalonil","Mancozeb, Chlorothalonil, Propiconazole","Mancozeb, Propicanazole","Mancozeb, Propiconazole",Nil,Nil,RDI,5-10% Split 7th -13th Jan,0,Split,2.0,8.0,9.6,7.0,3.0,0.6,14.0,3.8,9.0,6.0,0.6,1.0,2.8,1.0,4.4,0.8,0.6,0.6,12,11,0.9166666666666666
2019.2,Vic,Select,Mullroo,Sunraysia,Np,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,43,18,0.4186046511627907
2019.2,Vic,Select,Mullroo,Sunraysia,Np,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,43,18,0.4186046511627907
2019.2,Vic,Select,Mullroo,Sunraysia,Monterey,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Not split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,22,0,0.0
2019.2,Vic,Select,Mullroo,Sunraysia,Np,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,43,18,0.4186046511627907
2019.2,Vic,Select,Mullroo,Sunraysia,Monterey,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Not split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,22,0,0.0
2019.2,Vic,Select,Mullroo,Sunraysia,Np,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,43,18,0.4186046511627907
2019.2,Vic,Select,Mullroo,Sunraysia,Monterey,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Not split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,22,0,0.0
2019.2,Vic,Select,Mullroo,Sunraysia,Np,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,43,18,0.4186046511627907
2019.2,Vic,Select,Mullroo,Sunraysia,Monterey,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Not split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,22,0,0.0
2019.2,Vic,Select,Mullroo,Sunraysia,Np,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,1,Split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,43,18,0.4186046511627907
2019.2,Vic,Select,Mullroo,Sunraysia,Np,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,43,18,0.4186046511627907
2019.2,Vic,Select,Mullroo,Sunraysia,Monterey,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Not split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,22,0,0.0
2019.2,Vic,Select,Mullroo,Sunraysia,Np,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,43,18,0.4186046511627907
2019.2,Vic,Select,Mullroo,Sunraysia,Monterey,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Not split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,22,0,0.0
2019.2,Vic,Select,Mullroo,Sunraysia,Monterey,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Not split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,22,0,0.0
2019.2,Vic,Select,Mullroo,Sunraysia,Np,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,43,18,0.4186046511627907
2019.2,Vic,Select,Mullroo,Sunraysia,Np,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,43,18,0.4186046511627907
2019.2,Vic,Select,Mullroo,Sunraysia,Np,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,43,18,0.4186046511627907
2019.2,Vic,Select,Mullroo,Sunraysia,Np,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,43,18,0.4186046511627907
2019.2,Vic,Select,Mullroo,Sunraysia,Np,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,21.1.20,GF677,Drip,Broad acre,Copper,Fluopyram/Trifloxystrobin,"Mancozeb, Chlorothalonil","Mancozeb, Chlorothalonil",Azoxystrobin,Nil,Nil,Nil,RDI,Mid January,0,Split,1.0,10.0,6.0,4.0,7.0,2.4,7.0,2.4,6.0,4.0,0.0,0.0,3.2,0.2,0.2,2.4,2.4,2.4,43,18,0.4186046511627907
